INSTALADORA PARIS - EIRELI;GRUPO PARIS;06.127.901/0001-25;ESTRADA;DO GUERENGUE;881;661;TAQUARA;RIO DE JANEIRO;RJ;BRASIL;(21) 2139-5200;thiago@grupoparis.com.br;THIAGO;22713-003;2022-10-25 16:25:02.410;S
INTERBOX - GLASS SERV COMERCIAL DE VIDROS LTDA - EPP;INTERBOX;05.105.225/0001-26;AVENIDA;DAS ARAUCÁRIAS;4.455;;THOMAZ COELHO;ARAUCARIA;PR;BRASIL;(41) 2108-1012;rh@interbox.com.br;CARLOS;83707-065;2015-09-23 10:32:07.727;NULL
INTERMAC DO BRASIL COM DE MAQ E EQTOS LTDA;INTERMAC DO BRASIL;19.541.628/0001-22;RUA;LIEGE;122/128;140;VILA VERMELHA;SÃO PAULO;SP;BRASIL;(11) 2351-3939;regina.jota@intermacbrasil.com;REGINA JOTA;04298-070;2022-11-16 17:34:47.150;NULL
INTERMAC DO BRASIL COM DE MAQ E EQTOS LTDA;INTERMAC DO BRASIL;19.541.628/0001-22JR;RUA;LIEGE;122/128;140;VILA VERMELHA;SÃO PAULO;SP;BRASIL;(11) 2351-3939;regina.jota@intermacbrasil.com;REGINA JOTA;04298-070;2017-08-31 13:32:01.000;NULL
INTERMAC DO BRASIL COM DE MAQ E EQTOS LTDA;INTERMAC;19.541.628/0001-22VP;RUA;LIEGE;122/128;140;VILA VERMELHA;SÃO PAULO;SP;BRASIL;(11) 2351-3939;regina.jota@intermacbrasil.com;REGINA JOTA;04298-070;2017-08-31 13:32:01.000;NULL
IPE AMARELO PARTICIPAÇÕES E EMPREENDIMENTOS LTDA;IPE AMARELO;10.379.838/0001-91;RUA;ARACAÍ;83;SALA 07;JARDIM ESTÁDIO;SANTO ANDRÉ;SP;BRASIL;(11) 9893-1350;laurenildecastro@hotmail.com;"LAURENIL ";09175-140;2017-09-26 12:04:09.910;NULL
IR FAMILY & BUSINESS LTDA;PALESTRANTE;42.565.045/0001-53;RUA;BALTHAZAR DA VEIGA;367;.;VILA NOVA CONCEIÇÃO;SÃO PALO;SP;BRASIL;(51) 9313-5111;mbotelho@abravidro.org.br;MAURICIO BOTELHO;04510-908;2024-10-03 18:12:19.560;NULL
ITAIPU VIDROS EIRELI;"ITAIPU VIDROS ";02.428.553/0001-75;RUA;RUA NAIR CAMILO DOS REIS;711;;VALE DO JATOBÁ;BELO HORIZONTE;MG;BRASIL;(31) 3385-7272;gerencia@itaipuvidros.com.br;ANDREZA CARVALHO;30664-002;2017-09-27 07:39:04.693;NULL
ITALOTEC MAQ.COM E SERVS LTDA EPP;ITALOTEC MÁQUINAS;04.908.924/0001-41;ESTRADA;FAUSTINO BIZZETO;675;;ÁREA INDUSTRIAL - 3;CAMPO LIMPO PAULISTA;SP;BRASIL;(11) 4812-3203;suporte01@italotec.com.br;ALINE;13230-800;2024-06-18 18:01:01.057;" "
ITALUM COMERCIO LTDA;FACIL ACESSORIOS;04.033.871/0001-62;RUA;ANÁPOLIS;00;QD 14 LT08;MARAMBAIA (MANILHA);ITABORAÍ;RJ;BRASIL;(21) 2623-6291;ricardo.juliavidros@gmail.com;RICARDO R ROCHA;24859-396;2015-06-08 14:25:42.873;NULL
IV CENTENÁRIO COM DE VIDROS LTDA;DFS;60.544.129/0001-92;RUA;MANUEL FRANCISCO DE ÁVILA,;52;3ª TRAV RUA SIRIA, R DO HOSP MUN TATUAPÉ;TATUAPÉ;SÃO PAULO;SP;BRASIL;(42) 3423-4234;sdfs@fdsf.comdfsdf;DSFS;03087-050;2022-04-30 14:07:05.000;NULL
IVT INDÚSTRIA DE VIDROS TEMPERADOS LTDA;;07.961.142/0001-64;AV.;JOSÉ AMORA SÁ,;900;;DISTRITO INDUSTRIAL II;EUSÉBIO;CE;;;;;61760000;NULL;NULL
"J. MARQUES VIDROS PLANOS LTDA                        ";BRAZILGLASS;20.382.746/0001-14;ESTRADA;MUNICIPAL SHIGUEIRO HAMADA;100;QUADRA C;"LAMBARI                       ";"SP - GUARAREMA                ";SP;BRASIL;(11) 4827-2410;jmarques@brazilglass.com.br;"JACINTO MARQUES                                      ";08900-000;2024-07-31 13:35:13.517;" "
JÁBALI AUDIVISUAL EIRELLI;ABRAVIDRO;26.261.143/0001-40;RUA;CAYOWÁA,;1236;APTO. 27;PERDIZES;SÃO PAULO;SP;BRASIL;(11) 3873-9908;carmen@zumbrazil.com.br;CARMEN LIPPI;05018-001;2019-09-04 15:59:04.603;NULL
JBG SERVICOS ADMINISTRATIVOS E LOGISTICA LTDA;JBG LOGISTICA;16.708.731/0001-26;RUA;CARLOS MARCONDES;189;319;JARDIM LIMOEIRO;SAO JOSE DOS CAMPOS;SP;BRASIL;(11) 3406-1013;comercial@jbglog.com.br;ODAIR BRITO;12241-421;2024-07-19 16:32:48.217;NULL
JKCM DE JESUS;JKCM DE JESUS;06.090.764/0001-00;ESTRADA;CIA AEROPORTO;S/N;KM 12;SÃO CRISTÓVÃO;SALVADOR;BA;BRASIL;(71) 3377-8500;rhjkcm@outlook.com;KARLA;41510-075;2024-07-16 08:51:56.277;" "
JOELMA PEREIRA BAITEL;BAITEL COMUNICAÇÃO;22.636.626/0001-21;RUA;CINCO DE OUTUBRO;2605;;SANTA CRUZ;GUARAPUAVA;PR;BRASIL;(42) 99945-0705;jobaitel@baitelcomunicacao.com;JOELMA PEREIRA BAITEL;85015-130;2017-08-31 13:32:01.000;NULL
JOSÉ RUBENS CONTO ANTONIETO;PRIME GLASS SERVICE;19.096.666/0001-13;AVENIDA;ARMANDO ÍTALO SETTI;1120;TORRE 4 APT 12;VILA BAETA NEVES;SÃO BERNARDO DO CAMPO;SP;BRASIL;(11) 3907-0910;primeglassservice@gmail.com;JOSÉ RUBENS;09760-281;2017-11-01 15:37:48.200;NULL
JS COMERCIO DE VIDROS IND. E SERVIÇOS LTDA;RECIFE TEMPERA;18.633.304/0001-51;AVENIDA;DOUTOR JOSÉ RUFINO;3468;;TEJIPIÓ;RECIFE;PE;BRASIL;(81) 3455-2184;jsrecifetempera@gmail.com;JOSE EDSON;50930-000;2015-08-04 10:56:41.100;NULL
JSA INDUSTRIA E COMERCIO DE VIDROS LTDA ERELI;GLASSTEM;01.338.760/0001-76;RUA;RUA JOÃO CAETANO;580;;MILANEZI;CRICIÚMA;SC;BRASIL;(48) 9998-4098;joao@glasstem.com.br;JOÃO DE CAMPOS;88804-582;2019-03-30 11:21:05.377;S
JUMEPE DISTRIBUIDORA E SERVIÇOS LTDA;VIDRAÇARIA JUMEPE;40.402.844/0001-83;RUA;CORONEL JOÃO TELES;301;LOJA;CENTRO;DUQUE DE CAXIAS;RJ;BRASIL;(21) 2671-4292;vidracaria.jumepe@ig.com.br;ALEX;25020-180;NULL;NULL
K. K. KRAUS ARAÚJO COMÉRCIO DE VIDROS - ME;CDE - CASA DOS ESPELHOS;84.544.246/0001-14;RUA;PADRE MONTEIRO DE NORONHA;220;B;FLORES;MANAUS;AM;BRASIL;(92) 3656-6513;kilze@cdeam.com.br;KILZE KRISLY KRAUSS ARAÚJO;69028-140;2024-06-27 17:49:06.597;" "
"KANON ESPELHOS E VIDROS LTDA ";KANON;44.189.975/0001-85;RUA;ARTURO FOGOSO NIEVES;141;;JARDIM GUMERCINDO;GUARULHOS;SP;BRASIL;(11) 6144-1000;marcinha@kanon.com.br;GENILSON;07090-090;2015-08-26 11:54:33.203;NULL
KANON SÃO BENTO ESPELHOS E VIDROS LTDA;KANON;14.527.513/0001-60;RUA;SENA MADUREIRA;957;;JARDIM CUMBICA;GUARULHOS;SP;BRASIL;(11) 2488-7096;genilson@kanon.com.br;GENILSON;07240-020;2022-09-22 14:23:35.317;NULL
KERAGLASS SOUTH AMERICA DO BRASIL LTDA;KERAGLASS  SRL;10.258.734/0001-29;AVENIDA;SALGADO FILHO;252;SALA 612;CENTRO;GUARULHOS;SP;BRASIL;(11) 5532-0743;southamerica@keraglass.com;GENILSON MUNIZ DO NASCIMENTO;07090-090;2024-07-10 14:20:13.967;" "
KERAGLASS SOUTH AMERICA DO BRASIL LTDA;KERAGLASS;2;NULL;VIA SASSOGATTONE, 13/A;NULL;NULL;NULL;REGGIO EMILIA;NULL;ITÁLIA;522 993027;southamerica@keraglass.com;NULL;00042-031;2017-07-31 17:02:59.203;NULL
KERAGLASS SOUTH AMERICA DO BRASIL LTDA;KERAGLASS;NULL;NULL;VIA SASSOGATTONE, 13/A;NULL;NULL;NULL;REGGIO EMILIA;NULL;ITÁLIA;522 993027;southamerica@keraglass.com;NULL;00042-031;2017-07-31 17:06:08.950;NULL
KLAAS COMERCIO E SERVIÇO EM VIDROS LTDA;KLAAS VIDROS;15.083.159/0001-94;RUA;AMALTEIA;47;;VALE DO SOL;NOVA LIMA;MG;BRASIL;(31) 8802-8565;heber@klaas.com.br;HEBER DUTRA;34000-000;NULL;NULL
KLAIER SA INDÚSTRIA E COMÉRCIO (ESTRELA VIDROS);ESTRELA VIDROS;28.058.915/0002-58;RUA;MONTEIRO LOBATO;84;;SERRA DO ANIL;CARIACICA;ES;BRASIL;(27) 2124-7500;hozana@estrelavidros.com.br;NICEIA E HOZANA;29108-825;2022-05-20 12:16:59.797;" "
KURARAY AMÉRICA INC.;KURARAY;1;NULL;BAY AREA BLVD SUITE - SUITE 600;NULL;NULL;NULL;HOUSTON;NULL;ESTADOS UNIDOS;NULL;Alberto.Alarcon@kuraray.com;NULL;00002625;2019-04-10 15:57:21.603;NULL
KURARAY SOUTH AMERICA;KURARAY;12.333.284/0001-17;AVENIDA;PAULISTA;1636;SALA 405;BELA VISTA;SÃO PAULO;SP;BRASIL;(11) 2615-3531;marcos.aceti@kuraray.com;MARCOS ACETI;01310-200;2024-05-03 10:32:52.977;" "
KURARAY SOUTH AMERICA;KURARAY;12.333.284/0001-17;AVENIDA;PAULISTA;1636;SALA 405;BELA VISTA;SÃO PAULO;SP;BRASIL;(11) 2615-3531;marcos.aceti@kuraray.com;MARCOS ACETI;01310-200;2024-05-03 10:32:52.977;" "
L.M. MÁQUINAS LTDA-ME;LOPES MÁQUINAS;19.364.928/0001-83;RUA;PIONEIRA GERTRUDE HECK FRITZEN;7851;;JARDIM ITAIPU ;MARINGÁ;PR;BRASIL;(44) 3269-7937;lopes@lopesequipamentos.com.br;RODOLFO LOPES DA SILVA;87065-468;2019-11-01 19:12:12.647;NULL
L.NUNES COMERCIO E INDUSTRIA LTDA.;"L. NUNES ";06.526.362/0001-05;AVENIDA;MIGUEL ROSA;4032;"SUL ";CENTRO;TERESINA;PI;BRASIL;(86) 3218-2404;leandro@lnunes.com.br;"LEANDRO ";64001-490;2015-10-27 16:28:25.000;NULL
LA FALCÃO BAUER CENTRO TECNOLÓGICO DE CONTROLE DE QUALIDADE;"FALCÃO BAUER ";53.020.152/0001-12;RUA;AQUINOS;111;;ÁGUA BRANCA;SÃO PAULO;SP;BRASIL;(11) 3611-0833;treinamento@falcaobauer.com.br;CAMILA MERULLO;05036-070;NULL;NULL
"LAMINA TEMPER COM DE VIDROS DE SEGURANÇA LTDA        ";LAMINA TEMPER;07.080.680/0001-40;RUA;DESEMBARGADOR AMORIM;76;;"JD INDUSTRIAL                 ";"MG - CONTAGEM                 ";MG;BRASIL;31-33628787;toninho@laminatemper.com.br;"ANTÔNIO CARLOS                                       ";32215-330;NULL;S
LAMINA VIDROS LTDA.;LAMINA VIDROS;09.489.927/0001-01;RUA;DESEMBARGADOR TINOCO;265;LOJA 04;MONSENHOR MESSIAS;BELO HORIZONTE;MG;BRASIL;(31) 3462-1187;dilma@laminavidros.com;DILMA FERREIRA MAGALHÃES;30720-480;2024-05-09 17:45:55.070;S
LAMINAR VIDROS LTDA;LAMINAR VIDROS;07.966.090/0001-19;RUA;MAJOR JOSÉ TINOCO;"600 B ";;"CAMPO GRANDE ";RIO DE JANEIRO;RJ;BRASIL;(21) 3214-0707;rh@laminar.com.br;"FELIPE LUIZ GONÇAVES GUARINO ";23095-690;NULL;NULL
LAMINAX IND. DE VIDROS LAMINADOS LTDA;LAMINAX;11.494.203/0001-06;RUA;BOA ESPERANÇA;350;NULL;PEDRAS;EUSÉBIO;CE;BRASIL;(85) 3260-0606;claudiomarinho@laminax.com.br;"CLÁUDIO MARINHO ";61760-000;NULL;NULL
LAPIVIDROS - LAPIDAÇÃO VIDROS IND E COM LTDA;LAPIVIDROS;87.848.313/0001-82;;IRACY FOPPA,;380;.;SÃO ROQUE;BENTO GONÇALVES;RS;BRASIL;(54) 2102-7575;nelson@lapividros.com.br;NELSON PUTRICK;95700-000;NULL;S
LATAMGLASS IND. E COM. DE EQUIPAMENTOS;LATAMGLASS;26.393.580/0001-18;RUA;ONEDA;305;.;PLANALTO;SÃO BERNARDO DO CAMPO;SP;BRASIL;(11) 4341-6280;cassia.bastos@latamglass.com.br;CASSIA BASTOS;09895-280;2024-07-31 17:18:49.293;" "
LATAMGLASS IND. E COM. DE EQUIPAMENTOS;LATAMGLASS;26.393.580/0002-07;RUA;DOS FELTRINS;170;GALPAO02;DEMARCHI;SÃO BERNARDO DO CAMPO;SP;BRASIL;(11) 4341-6280;cassia.bastos@latamglass.com.br;CÁSSIA MARTINS BASTOS;09820-280;2024-07-31 17:27:27.380;NULL
"LBN INTELIGÊNCIA EM COMUNICAÇÃO                      ";LBN AGÊNCIA DE COMUN;17.036.081/0001-82;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
LEÃO IND COM ESPELHOS E PLÁSTICOS LTDA;ESPELHOS LEÃO;62.356.969/0001-57;RUA;ECHAPORÃ;227231;.;CIDADE INDUSTRIAL SATÉLITE DE SÃO PAULO;GUARULHOS;SP;BRASIL;(11) 2412-3070;irineu.marcelino@espelhosleao.com.br;IRINEU MARCELINO;07224-090;2024-08-29 14:58:47.410;S
"LFK CONSULTORIA EM INFORMÁTICA ";LFK CONSULTORIA;12.639.791/0001-83;AVENIDA;PROCÓPIO FERREIRA;135;;JARDIM SILVANA;SANTO ANDRÉ;SP;BRASIL;(11) 2779-7960;lilaferreia.es@gmail.com;"LILIAN ";09121-720;2015-10-23 11:41:50.110;NULL
LINE UP EVENTOS LTDA;PRODUÇÃO;04.029.023/0001-80;ALAMEDA;DAS CAJAZEIRAS;131;.;CAMINHO DAS ÁRVORES;SALVADOR;BA;BRASIL;(71) 3341-5330;bruno@zumbrazil.com.br;BRUNO PORTELA;41820-470;2022-10-17 20:42:06.117;NULL
LISEC SUDAMERICA EQUIPAMENTOS PARA VIDROS LTDA;LISEC SUDAMERICA;14.813.789/0001-04;RUA;DR. BARBOSA DE BARROS;369;;BOTAFOGO;CAMPINAS;SP;BRASIL;(19) 3775-2210;luiz.garcia@lisec.com;LUIZ CARLOS GARCIA DA SILVA JUNIOR;13020-360;2024-08-29 17:33:26.570;" "
LM VIDROS E CRISTAIS TEMPERADOS LTDA;LM VIDROS;33.178.088/0001-95;AVENIDA;GURY MARQUES;7300;SALA 1;JD. SANTA FELICIDADE;CAMPO GRANDE;MS;BRASIL;(67) 3303-2433;lc@lmvidros.com.br;LUIZ CARLOS MOSSIN;79064-245;2024-07-31 18:21:41.633;" "
LOURISVALDO DE ARAUJO BORGES;IRETEMPER;03.208.106/0001-73;ROD.;BA 148 KM 04,;1352;;CENTRO;IRECE;BA;BRASIL;74-3642-2142;iretemper@hotmail.com;LOURISVALDO DE ARAÚJO BORGES;44900-000;NULL;" "
LUANKAR INDUSTRIA E COMERCIO LTDA;LUANKAR IN COM LTDA;62.956.800/0001-38;RUA;BARÃO DE ITAPOA;126;;VILA ALPINA;SÃO PAULO;SP;BRASIL;(11) 4513-5794;katiamartin@luankar.com.br;KATIA;03205-000;2015-06-08 15:12:25.410;NULL
LUANKAR INDUSTRIA E COMERCIO LTDA;LUANKAR;NULL;RUA;JOÃO NINCÃO;157;;CAPUAVA;MAUÁ;SP;BRASIL;(11) 4513-5794;luizcarlos@luankar.com.br;LUIZ;09380-116;NULL;NULL
LUCAZA INDUSTRIA E COMÉRCIO DE VIDROS EIRELI;HLX GLASS TECHNOLOGY;91.143.784/0001-62;ROD.;BR 153,;S/N;;INDUSTRIAL;ERECHIM;RS;BRASIL;54-3321-1614;leonardo@hlxglass.com.br;LUIZ CARLOS ZANARDO;99725-000;NULL;" "
LUCY DO CARMO THEODOSIO CABRAL ME;LUCY CABRAL;21.279.014/0001-66;RUA;PEREIRA CALDAS;197;;JARDIM DA GLÓRIA;SÃO PAULO;SP;BRASIL;(11) 2063-9670;lucy_cabral13@hotmail.com;LUCY CABRAL;01546-100;2024-06-24 14:59:04.657;NULL
LUZ INDUSTRIA E COMERCIO DE VIDROS LTDA;GUAPORÉ RONDONÓPOLIS;37.660.774/0001-59;RUA;ALBERTO SADDI,;1404;;DISTRITO INDUSTRIAL;RONDONOPOLIS;MT;BRASIL;(66) 2101-7851;zago@guaporevidros.com.br;ADEMIR ANTONIO ZAGO;78745-710;2024-07-04 15:34:30.750;" "
LUZIR DIST IND E COM DE VIDROS LTDA;LUZIR VIDROS;02.103.442/0001-99;RUA;ROUXINOL;228;GALPAO;SANTA MÔNICA II;FEIRA DE SANTANA;BA;BRASIL;(75) 2102-8666;antoniocarlos@luzirvidros.com.br;ANTONIO CARLOS;44078-220;2019-02-28 17:38:04.353;NULL
M D FERRARI;SCALA VIDROS;06.066.434/0001-70;RUA;TIO JUCA;25;;IAPI;SALVADOR;BA;BRASIL;(71) 3017-1999;luanaferrari@scalavidros.com.br;LUANA FERRARI;40323-205;NULL;NULL
"M SIMÕES IND E COM LTDA ";M SIMÕES;60.877.271/0001-51;RUA;CECILIA ROIZEN,;55;;CUMBICA;GUARULHOS;SP;BRASIL;(11) 2412-9541;aldosimoes@msimoes.com.br;ALDO MACHADO SIMÕES;07222-030;NULL;NULL
M TEMPER VIDROS E CRISTAIS LAM. LTDA;MTEMPER VIDROS;06.996.974/0001-53;RUA;JOSÉ HERNANDES GONZALES;64;.;VILA CRUZ DAS ALMAS;SÃO PAULO;SP;BRASIL;(11) 3975-2477;luis.caianelo@terra.com.br;LUIS CARLOS CAIANELO;02723-050;2024-07-19 17:01:21.827;NULL
M. GLASS - MOLDUFORT INDÚSTRIA E COMÉRCIODE VIDROS LTDA - ME;IVIDROS;01.722.306/0002-03;RUA;QUINZE DE NOVEMBRO,;320;;MONTESE;FORTALEZA;CE;BRASIL;(85) 3212-1313;amelia-gentil@hotmail.com;AMÉLIA GENTIL;60421-040;NULL;NULL
M. S AZEVEDO;PERFIL DO VIDRO;11.065.593/0001-90;AVENIDA;JERÔNIMO DE ALBUQUERQUE;2266;;ANGELIM;SÃO LUÍS;MA;BRASIL;(98) 3236-6000;azevedoperfil@yahoo.com.br;FRANCISCO AZEVEDO;65060-641;NULL;NULL
MACOTEC S.R.L.;MACOTEC S.R.L.;5;NULL;VIA DEGLI ARTIGIANI, 6;NULL;NULL;NULL;ROGOLO (SO);NULL;ITÁLIA;54-39-0342-684-648;colli@macotec.it;NULL;1916;2017-09-29 14:47:48.440;NULL
MACOTEC SRL;MACOTEC;NULL;NULL;VIA PER MANTELLO, 21;NULL;NULL;NULL;ROGOLO;NULL;SO;39 0342 684648;suporte@gusmao.com.br;NULL;23010;NULL;NULL
MAINZ INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA-ME;MAINZ MÁQUINAS;26.639.524/0001-10;RUA;XINGU;1221;;CENTRO;SANTO ANDRÉ;SP;BRASIL;(11) 4220-4566;ana.varella@mainzmaquinas.com.br;FERNANDO DA SILVA FERREIRA;09060-050;2022-06-17 13:28:33.247;" "
MÁLAGA & ASSOCIADOS ASSESSORIA EM CONTABILIDADE E FINANÇAS LTDA;PALESTRANTE;07.492.997/0001-93;RUA;DUARTE DA COSTA;1086;.;ALTO DA LAPA;SÃO PAULO;SP;BRASIL;(11) 3873-9908;fmalaga1@malaga-aas.com;MAURICIO BOTELHO;05080-000;2024-09-14 17:56:42.117;NULL
MANSUR DISTRIBUIDORA DE VIDROS E CRISTAIS LTDA;;65.492.985/0001-65;AV.;MARQUES DE SÃO VICENTE,;1.659;;BARRA FUNDA;SÃO PAULO;SP;;;;;01139003;NULL;S
MARCELO HERBE JAUCH ME;"DEWAY BRASIL ";05.205.014/0001-65;RUA;"OCAPEGUARA ";82;;"JARDIM UMARIZAL ";SAO PAULO;SP;BRASIL;(11) 2579-8305;mhjvidros@mhjvidros.com.br;"ELIANE JAUCH ";05755-165;NULL;NULL
MARCETEX SOLUCOES LTDA;MARCETEX VIDROS;09.612.479/0002-72;RUA.;PIRITUBA,;245;;TARUMÃ;SANTANA DO PARNAÍBA;SP;BRASIL;;viviane@marcetex.com.br;VALTER ANTONIO SESTARI JÚNIOR;06515-336;NULL;" "
MARIA AUGUSTA BUSINESS INNOVATION EIRELI;BUSINESS INNOVATION;23.962.225/0001-24;AVENIDA;ARATÃS;650;CJ 121;INDIANÓPOLIS;SÃO PAULO;SP;BRASIL;NULL;orofino.augusta@gmail.com;NULL;04081-003;2022-08-01 14:54:18.000;NULL
"MARIX INDUSTRIA E COMERCIO DE FERRAGENS S/A ";MOLAS MARIX;16.616.915/0001-66;RUA;"JOSÉ BENTO, ";39;;AMADOR;EUSÉBIO;CE;BRASIL;(85) 3260-5190;socorro@mmarix.com.br;MARIA DO SOCORRO COSTA;61760-000;NULL;NULL
MARVITE MARANHÃO VIDROS TEMPERADOS LTDA;"MARVITE ";23.611.767/0001-52;AVENIDA;JERÔNIMO DE ALBUQUERQUE;1001 a;;ANGELIM;SÃO LUÍS;MA;BRASIL;(98) 2109-0645;marviteslz@hotmail.com;"LUIZITO OLIVEIRA ";65060-641;2024-06-18 12:30:13.283;" "
MARY ART SÃO PAULO INDÚSTRIA E COMÉRCIO LTDA;MARY ART;75.643.072/0001-56;RUA;ANTÔNIO GAUDI;246;QUADRA 3;CDI;GUARAPUAVA;PR;BRASIL;(42) 3629-9500;vidros@maryart.com.br;ROSEMARI BREMM;85063-440;2024-06-25 15:57:46.617;" "
"MARY ART VIDROS LAMINADOS LTDA                       ";MARY ART;21.640.028/0001-63;RUA;ANTÔNIO GAUDI;246;;"SÃO CRISTÓVÃO                 ";"PR - GUARAPUAVA               ";PR;BRASIL;42 3629-9500;VIDROS@MARYART.COM.BR;"LUCAS BREMM OLIVEIRA                                 ";85063-440;NULL;S
MASSAVIDRO PRODUTOS PARA VIDRACEIROS LTDA;MASSAVIDRO;24.905.077/0001-79;QUADRA;CSG 03;06;LOTE;TAGUATINGA SUL;TAGUATINGA;DF;BRASIL;(61) 3356-5036;financeiro@massavidros.com.br;FATIMA;72035-503;2022-10-11 09:23:24.827;S
MASSFIX COM DE SUCATAS DE VIDROS LTDA;MASSFIX;66.738.790/0002-04;ESTRADA;DO TABOÃO DO PARATEI;211;;BRAZ CUBA;MOGI DAS CRUZES;SP;BRASIL;(11) 2088-3637;juliana@massfix.com.br;11243360589;08772-010;2024-08-05 20:18:02.917;NULL
"MAURIGLASS IND E COM DE VIDROS LTDA ";MAURIGLASS;01.365.440/0001-05;ESTRADA;BABANAL DO SUL;7244;CAIXA POSTAL 83;BANANAL;GUARAMIRIM;SC;BRASIL;(47) 2107-4046;mauro@mauriglass.com.br;MAURO;89270-000;2019-10-07 10:39:16.237;" "
MAXIMA TEMPER;MAXIMA TEMPER;15.079.975/0001-24;"RUA ";"BERASMO BRAGA QUADRA C LOTE 3 ";NULL;NULL;NULL;"ANAPOLIS ";NULL;BRASIL;(62) 3097-4800;maximatemper.ib@gmail.com;NULL;7514-0200;2019-10-23 12:50:44.877;NULL
"MB TEMPER ZENIT GLASS BRASIL VIDROS EIRELLI                    ";ZENIT GLASS BRASIL;10.255.166/0001-02;AVENIDA;PREFEITO SIMÃO TAMM BIAS FORTES;1800;;"GROGOTÓ                       ";"MG - BARBACENA                ";MG;BRASIL;32-3339-9500;alessandro@zenitglass.com.br;"ALESSANDRO ALENCAR D                                 ";36202-380;NULL;NULL
"MBM ASSESSORIA DE COMUNICAÇÃO LTDA                   ";MBM COMUNICAÇÃO;18.012.428/0001-10;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
MERCIN GLASS COM. DE VIDRO PLANO LTDA EPP;MERCIN GLASS;00.327.459/0001-02;AVENIDA;CAPITÃO FRANCISCO COPELLI;845;;JARDIM CALIFÓRNIA;JUNDIAÍ;SP;BRASIL;(11) 4584-2911;lino@mercinglass.com.br;LINO CORRÊA;13216-600;2019-02-28 15:55:04.440;NULL
MERCOVIDROS COM DE VIDROS LTDA;MERCOVIDROS;04.016.591/0001-46;RUA;ITÁLIA;33;GALPÃO;SERRARIA;SÃO JOSÉ;SC;BRASIL;(48) 3878-4080;marcio@mercovidros.com.br;MARCIO;88115-360;NULL;NULL
"METAGAL IND E COM LTDA                               ";METAGAL;59.106.377/0009-20;AVENIDA;"ROBERTO GORDON ";333;;"VL NOGUEIRA                   ";"SP - DIADEMA                  ";SP;BRASIL;11-4070-7646;MDUARTE@METAGAL.COM.BR;"WÁGNER CÂNDIDO PRIMO                                 ";09990-090;NULL;NULL
METALÚRGICA AROUCA LTDA;AROUCA FECHADURAS;61.286.571/0001-29;RUA;OSWALDO AROUCA;404;;VILA FORMOSA;SÃO PAULO;SP;BRASIL;(11) 2714-5800;leandro@arouca.com.br;LEANDRO LUCAS;03363-000;2017-10-03 11:23:41.590;NULL
MF COMERCIO DE VIDROS TAUBATÉ LTDA EP;"DM SANTOS ";14.916.369/0001-53;RUA;JOSÉ VICENTE DE BARROS;1376;;PARQUE SANTO ANTÔNIO;TAUBATÉ;SP;BRASIL;(12) 3432-0049;roberto@dmsantos.com.br;ROBERTO;12061-000;2015-11-06 11:58:39.797;NULL
MGA GLASS SOLUTIONS EQUIPAMENTOS PARA CORTE DE VIDRO LTDA - ME;MGA GLASS;20.550.413/0001-57;RUA;JOSÉ JOAQUIM;218;;PARQUE INDUSTRIAL AVELINO ALVES PALMA;RIBEIRÃO PRETO;SP;BRASIL;(16) 3663-2399;rodrigo@mgaglass.com.br;RODRIGO ADÃO;14077-370;2015-08-04 18:32:58.553;NULL
MILANO TEMPER VIDROS E ESQUADRIAS DE ALUMÍNIO LTDA;;08.310.826/0001-69;R.;"PRIMARIA 02, ";S/N;QUADRA 08 - MODULO 1 A 11;DAIAG;APARECIDA DE GOIÂNIA;GO;;;;;74993410;NULL;NULL
"MINAS LAMINAÇÃO BENEF. E COMÉRCIO DE VIDRO LTDA      ";MINAS LAMINAÇÃO;21.333.973/0001-12;RUA;SINDICALISTA LUCIO GUTERRES;140;;"CHÁCARA COTIA                 ";"MG - CONTAGEM                 ";MG;BRASIL;"31 2191-3391                  ";ANDERSONMARQUES@MINASLAMINACAO.COM.BR;"FERNANDO ANTONIO                                     ";32183-080;NULL;" "
MIRANDEX VIDROS ESPECIAIS DO ACRE LTDA;MIRANDEX VIDROS -AC;12.238.453/0001-30;ROD.;BR 364,;6;;BOSQUE;RIO BRANCO;AC;BRASIL;68-3221-1401;qualidade@mirandex.com.br;CLAUDEMIR MIRANDA;69908-080;NULL;" "
MISTRELLO S.R.L;MOVETRO;NULL;NULL;VIA VITTORIO, 137;NULL;NULL;NULL;PONSO;NULL;ITALY;+39 0429 695098;giorgio.mistrello@movetro.it;NULL;35040;NULL;NULL
MISTRELLO S.R.L;MOVETRO;NULL;NULL;VIA VITTORIO, 137;NULL;NULL;NULL;PONSO;NULL;ITALY;(39) 3358-1409;info@movetro.it;NULL;NULL;NULL;NULL
MMEVERYWHERE REPRESENTACAO COMERCIAL LTDA;MM4GLASS;40.361.730/0001-32;RUA;EDSON;640;BLOCO B APT 161;CAMPO BELO;SÃO PAULO;SP;BRASIL;NULL;moreno.magon@mm4glass.com;MORENO MAGON;04618-032;2022-05-17 19:46:47.747;NULL
